case,dataset,fault,status,truth,stage,arm,answer,correct,abstained,confidence,rank_of_truth,reason_for_answer,reason_for_truth,role_of_truth,retention_kept,retention_missed,retention_score,prompt_tokens,eval_tokens,wall_s,gpu_free_before_MB,parse_error,model,thinking,num_ctx
re3ss_orders_f3_1,RE3-SS,f3,clear,orders,step2,python:strength+llm2:gemma4:26b,front-end,False,False,,2,"log_new Order response: {""statusCode"":status406,""body"":{""timestamp"": (0->642); log_rate POST /orders status406 - ms - - (77->642)","log_new INFO w.w.s.o.controllers.OrdersController: Received payment  (0->642); log_rare 104 log_rare lines [classes: java.io.IOException, javax.serv (104 patterns)",origin,orders INFO 'payment response: null'; front-end 'Not Acceptable' orders; orders error-seconds rise,,3/3,1405,264,21.28,507,,gemma4:26b,False,3072
re3ss_orders_f3_1,RE3-SS,f3,clear,orders,step2,llm:gemma4:26b-nothink-shuffled+llm2:gemma4:26b,orders-db,False,False,,3,Shows a clear step change in socket count and network-related logs,High error rate and receiving null payment responses,victim,orders INFO 'payment response: null'; front-end 'Not Acceptable' orders; orders error-seconds rise,,3/3,788,253,20.76,367,,gemma4:26b,False,2048
re3ss_orders_f3_1,RE3-SS,f3,clear,orders,step3,python:strength+py2:rule+llm3:gemma4:26b,,False,True,medium,,"The dependency paths show 'orders' depends on 'orders-db' and 'shipping', and 'shipping' depends on 'queue-master', but none of the services are explicitly labeled as the 'origin' of the fault.",,,orders INFO 'payment response: null'; front-end 'Not Acceptable' orders; orders error-seconds rise,,3/3,919,65,18.22,386,,gemma4:26b,False,2560
re3ss_orders_f3_1,RE3-SS,f3,clear,orders,step3,python:strength+llm2:gemma4:26b+llm3:gemma4:26b,orders,True,False,high,1,"The 'orders' service is explicitly labeled as the 'origin' and exhibits symptoms including java.io.IOException and java.net.ConnectException, which explains why its downstream dependencies like 'front-end' and 'shipping' are acting as victims.","The 'orders' service is explicitly labeled as the 'origin' and exhibits symptoms including java.io.IOException and java.net.ConnectException, which explains why its downstream dependencies like 'front-end' and 'shipping' are acting as victims.",origin,orders INFO 'payment response: null'; front-end 'Not Acceptable' orders; orders error-seconds rise,,3/3,917,70,1.93,377,,gemma4:26b,False,2560
re3ss_orders_f3_1,RE3-SS,f3,clear,orders,step3,llm:gemma4:26b-nothink-shuffled+py2:rule+llm3:gemma4:26b,queue-master,False,False,high,,The queue-master shows direct symptoms of a socket-level failure (AFUNIXSocketException) and its failure explains the quiet log volume in the downstream shipping service.,,,orders INFO 'payment response: null'; front-end 'Not Acceptable' orders; orders error-seconds rise,,3/3,393,55,18.07,371,,gemma4:26b,False,1536
re3ss_orders_f3_1,RE3-SS,f3,clear,orders,step3,llm:gemma4:26b-nothink-shuffled+llm2:gemma4:26b+llm3:gemma4:26b,queue-master,False,False,high,,The queue-master is explicitly labeled as the origin and exhibits symptoms (socket exceptions and quiet logs) that explain the downstream failures in shipping and orders.,,,orders INFO 'payment response: null'; front-end 'Not Acceptable' orders; orders error-seconds rise,,3/3,397,51,1.27,391,,gemma4:26b,False,1536
re3ss_front-end_f1_1,RE3-SS,f1,clear,front-end,step1,llm:gemma4:26b-nothink-shuffled,orders,False,False,,2,The front-end is reporting InvalidOrderException specifically from the orders controller.,It is the primary entry point experiencing massive error rate increases and log pattern shifts.,,"front-end error-rate rise (front-end_error); front-end new log pattern (Order response: {""statusCode"":status406,); front-end log rate change (POST /cart status500 <n> ms - <n>)",,3/3,2033,595,25.97,386,,gemma4:26b,False,3584
re3ss_front-end_f1_1,RE3-SS,f1,clear,front-end,step2,llm:gemma4:26b-nothink-shuffled+py2:naive,orders,False,False,,2,The front-end is reporting InvalidOrderException specifically from the orders controller.,It is the primary entry point experiencing massive error rate increases and log pattern shifts.,victim,"front-end error-rate rise (front-end_error); front-end new log pattern (Order response: {""statusCode"":status406,); front-end log rate change (POST /cart status500 <n> ms - <n>)",,3/3,,,,,,,,
re3ss_front-end_f1_1,RE3-SS,f1,clear,front-end,step2,llm:gemma4:26b-nothink-shuffled+py2:rule,orders,False,False,,2,The front-end is reporting InvalidOrderException specifically from the orders controller.,It is the primary entry point experiencing massive error rate increases and log pattern shifts.,victim,"front-end error-rate rise (front-end_error); front-end new log pattern (Order response: {""statusCode"":status406,); front-end log rate change (POST /cart status500 <n> ms - <n>)",,3/3,,,,,,,,
re3ss_front-end_f1_1,RE3-SS,f1,clear,front-end,step2,python:strength+llm2:gemma4:26b,front-end,True,False,,1,log_rate POST /cart status500 <n> ms - <n> (77->705); log_rate POST /cart status201 - ms - - (655->30),log_rate POST /cart status500 <n> ms - <n> (77->705); log_rate POST /cart status201 - ms - - (655->30),victim,"front-end error-rate rise (front-end_error); front-end new log pattern (Order response: {""statusCode"":status406,); front-end log rate change (POST /cart status500 <n> ms - <n>)",,3/3,1413,299,22.11,351,,gemma4:26b,False,3072
re3ss_front-end_f1_1,RE3-SS,f1,clear,front-end,step2,llm:gemma4:26b-nothink-shuffled+llm2:gemma4:26b,orders,False,False,,2,The front-end is reporting InvalidOrderException specifically from the orders controller.,It is the primary entry point experiencing massive error rate increases and log pattern shifts.,victim,"front-end error-rate rise (front-end_error); front-end new log pattern (Order response: {""statusCode"":status406,); front-end log rate change (POST /cart status500 <n> ms - <n>)",,3/3,757,209,20.34,367,,gemma4:26b,False,2048
re3ss_front-end_f1_1,RE3-SS,f1,clear,front-end,step3,python:strength+py2:rule+llm3:gemma4:26b,carts-db,False,False,medium,,"The carts service is a victim of carts-db, and carts-db shows signs of instability (new logs and CPU shape changes) without being listed as a victim of any other service.",,,"front-end error-rate rise (front-end_error); front-end new log pattern (Order response: {""statusCode"":status406,); front-end log rate change (POST /cart status500 <n> ms - <n>)",,3/3,901,59,18.41,386,,gemma4:26b,False,2560
re3ss_front-end_f1_1,RE3-SS,f1,clear,front-end,step3,python:strength+llm2:gemma4:26b+llm3:gemma4:26b,carts-db,False,False,high,,"The dependency tracing explicitly identifies carts-db as the 'origin' of the fault, and its symptoms align with the downstream failures in the carts and front-end services.",,,"front-end error-rate rise (front-end_error); front-end new log pattern (Order response: {""statusCode"":status406,); front-end log rate change (POST /cart status500 <n> ms - <n>)",,3/3,897,55,1.53,377,,gemma4:26b,False,2560
re3ss_front-end_f1_1,RE3-SS,f1,clear,front-end,step3,llm:gemma4:26b-nothink-shuffled+py2:rule+llm3:gemma4:26b,carts,False,False,high,,"The carts service is explicitly labeled as the origin, and its symptoms (vanishing logs and lost connections to its database) align with a root cause that would subsequently cause errors in the front-end and orders services.",,,"front-end error-rate rise (front-end_error); front-end new log pattern (Order response: {""statusCode"":status406,); front-end log rate change (POST /cart status500 <n> ms - <n>)",,3/3,372,61,18.18,371,,gemma4:26b,False,1536
re3ss_front-end_f1_1,RE3-SS,f1,clear,front-end,step3,llm:gemma4:26b-nothink-shuffled+llm2:gemma4:26b+llm3:gemma4:26b,carts,False,False,high,,The 'carts' service is explicitly labeled as the 'origin' and its symptoms (vanishing successful logs and connection logs to its database) align with a service failure causing downstream errors in 'orders' and 'front-end'.,,,"front-end error-rate rise (front-end_error); front-end new log pattern (Order response: {""statusCode"":status406,); front-end log rate change (POST /cart status500 <n> ms - <n>)",,3/3,374,64,1.38,389,,gemma4:26b,False,1536
re2ss_user_loss_1,RE2-SS,loss,clear,user,step1,llm:gemma4:26b-nothink-shuffled,user,True,False,,1,High error rate and massive latency spikes suggest it is a primary failure point.,High error rate and massive latency spikes suggest it is a primary failure point.,,user latency goes quiet; user error metric appears; user log volume quiet,,3/3,6024,608,28.91,382,,gemma4:26b,False,8192
re2ss_user_loss_1,RE2-SS,loss,clear,user,step2,llm:gemma4:26b-nothink-shuffled+py2:naive,user,True,False,,1,High error rate and massive latency spikes suggest it is a primary failure point.,High error rate and massive latency spikes suggest it is a primary failure point.,unknown,user latency goes quiet; user error metric appears; user log volume quiet,,3/3,,,,,,,,
re2ss_user_loss_1,RE2-SS,loss,clear,user,step2,llm:gemma4:26b-nothink-shuffled+py2:rule,user,True,False,,1,High error rate and massive latency spikes suggest it is a primary failure point.,High error rate and massive latency spikes suggest it is a primary failure point.,unknown,user latency goes quiet; user error metric appears; user log volume quiet,,3/3,,,,,,,,
re2ss_user_loss_1,RE2-SS,loss,clear,user,step2,python:strength+llm2:gemma4:26b,user,True,False,,1,presence user_latency-50 (52.72 (100%->35%)); presence user_latency-90 (112.1 (100%->35%)),presence user_latency-50 (52.72 (100%->35%)); presence user_latency-90 (112.1 (100%->35%)),unknown,user latency goes quiet; user error metric appears; user log volume quiet,,3/3,1747,249,21.56,432,,gemma4:26b,False,3072
re2ss_user_loss_1,RE2-SS,loss,clear,user,step2,llm:gemma4:26b-nothink-shuffled+llm2:gemma4:26b,user,True,False,,1,High error rate and massive latency spikes suggest it is a primary failure point.,High error rate and massive latency spikes suggest it is a primary failure point.,victim,user latency goes quiet; user error metric appears; user log volume quiet,,3/3,789,279,21.26,367,,gemma4:26b,False,2048
re2ss_user_loss_1,RE2-SS,loss,clear,user,step3,python:strength+py2:rule+llm3:gemma4:26b,,False,True,medium,,"The dependency tracing shows 'orders' is a victim of 'user', and 'shipping' is a victim of 'queue-master', but there is no clear evidence linking the 'user' path to the 'queue-master' path or identifying a single root cause among the unknown services.",,,user latency goes quiet; user error metric appears; user log volume quiet,,3/3,1298,77,19.06,386,,gemma4:26b,False,2560
re2ss_user_loss_1,RE2-SS,loss,clear,user,step3,python:strength+llm2:gemma4:26b+llm3:gemma4:26b,carts-db,False,False,high,,"The dependency tracing explicitly identifies carts-db as the origin of the fault, which is further supported by its high CPU shape and vanishing logs.",,,user latency goes quiet; user error metric appears; user log volume quiet,,3/3,1307,49,1.83,377,,gemma4:26b,False,2560
re2ss_user_loss_1,RE2-SS,loss,clear,user,step3,llm:gemma4:26b-nothink-shuffled+py2:rule+llm3:gemma4:26b,user-db,False,False,medium,,"The user-db shows a step change and metric silence, and since the 'orders' service is a victim of 'user', and 'user' is likely a victim of its own database, 'user-db' is the most probable root cause.",,,user latency goes quiet; user error metric appears; user log volume quiet,,3/3,402,72,18.39,371,,gemma4:26b,False,1536
re2ss_user_loss_1,RE2-SS,loss,clear,user,step3,llm:gemma4:26b-nothink-shuffled+llm2:gemma4:26b+llm3:gemma4:26b,user-db,False,False,high,,The user-db is explicitly labeled as the origin and its symptoms (step change and metric going quiet) align with the downstream failures in the user and front-end services.,,,user latency goes quiet; user error metric appears; user log volume quiet,,3/3,420,56,1.25,391,,gemma4:26b,False,1536
re1ob_adservice_mem_1,RE1-OB,mem,clear,adservice,step1,llm:gemma4:26b-nothink-shuffled,adservice,True,False,,1,"Shows massive simultaneous increases in CPU, memory, and latency.","Shows massive simultaneous increases in CPU, memory, and latency.",,adservice metric shift (adservice_mem),,1/1,699,249,3.69,384,,gemma4:26b,False,2048
re1ob_adservice_mem_1,RE1-OB,mem,clear,adservice,step2,llm:gemma4:26b-nothink-shuffled+py2:naive,adservice,True,False,,1,"Shows massive simultaneous increases in CPU, memory, and latency.","Shows massive simultaneous increases in CPU, memory, and latency.",unknown,adservice metric shift (adservice_mem),,1/1,,,,,,,,
re1ob_adservice_mem_1,RE1-OB,mem,clear,adservice,step2,llm:gemma4:26b-nothink-shuffled+py2:rule,adservice,True,False,,1,"Shows massive simultaneous increases in CPU, memory, and latency.","Shows massive simultaneous increases in CPU, memory, and latency.",unknown,adservice metric shift (adservice_mem),,1/1,,,,,,,,
re1ob_adservice_mem_1,RE1-OB,mem,clear,adservice,step2,python:strength+llm2:gemma4:26b,adservice,True,False,,1,shape adservice_mem (10.6); shape adservice_cpu (33.07),shape adservice_mem (10.6); shape adservice_cpu (33.07),origin,adservice metric shift (adservice_mem),,1/1,1209,267,21.01,386,,gemma4:26b,False,2560
re1ob_adservice_mem_1,RE1-OB,mem,clear,adservice,step2,llm:gemma4:26b-nothink-shuffled+llm2:gemma4:26b,adservice,True,False,,1,"Shows massive simultaneous increases in CPU, memory, and latency.","Shows massive simultaneous increases in CPU, memory, and latency.",unknown,adservice metric shift (adservice_mem),,1/1,668,287,20.63,377,,gemma4:26b,False,2048
re1ob_adservice_mem_1,RE1-OB,mem,clear,adservice,step3,python:strength+py2:rule+llm3:gemma4:26b,adservice,True,False,high,1,"adservice shows significant resource anomalies (CPU 33.07 and memory) and is a dependency for the frontend, which is experiencing latency.","adservice shows significant resource anomalies (CPU 33.07 and memory) and is a dependency for the frontend, which is experiencing latency.",unknown,adservice metric shift (adservice_mem),,1/1,643,50,1.54,387,,gemma4:26b,False,2048
re1ob_adservice_mem_1,RE1-OB,mem,clear,adservice,step3,python:strength+llm2:gemma4:26b+llm3:gemma4:26b,adservice,True,False,high,1,The adservice is explicitly labeled with the role 'origin' and exhibits significant resource shape anomalies (memory and CPU) that align with a fault starting there.,The adservice is explicitly labeled with the role 'origin' and exhibits significant resource shape anomalies (memory and CPU) that align with a fault starting there.,origin,adservice metric shift (adservice_mem),,1/1,618,51,1.24,381,,gemma4:26b,False,2048
re1ob_adservice_mem_1,RE1-OB,mem,clear,adservice,step3,llm:gemma4:26b-nothink-shuffled+py2:rule+llm3:gemma4:26b,adservice,True,False,high,1,"adservice shows massive simultaneous increases in CPU, memory, and latency, which are classic indicators of a resource exhaustion fault at the origin.","adservice shows massive simultaneous increases in CPU, memory, and latency, which are classic indicators of a resource exhaustion fault at the origin.",unknown,adservice metric shift (adservice_mem),,1/1,316,47,1.04,381,,gemma4:26b,False,1536
